GEOID,Typology
6037603702,Stable Moderate/Mixed Income
6037533202,Low-Income/Susceptible to Displacement
6037542104,Stable Moderate/Mixed Income
6037542602,At Risk of Becoming Exclusive
6037900806,At Risk of Gentrification
6037901011,Stable Moderate/Mixed Income
6037211121,Early/Ongoing Gentrification
6037910101,Low-Income/Susceptible to Displacement
6073020404,Stable Moderate/Mixed Income
6037460502,Stable/Advanced Exclusive
6037702803,Stable Moderate/Mixed Income
6073017303,Stable/Advanced Exclusive
6073018519,At Risk of Becoming Exclusive
6037311600,Stable Moderate/Mixed Income
6037401603,Stable Moderate/Mixed Income
6059021813,Unavailable or Unreliable Data
6059021817,Stable/Advanced Exclusive
6059021824,Stable/Advanced Exclusive
6059021828,Stable/Advanced Exclusive
6073012501,Low-Income/Susceptible to Displacement
6059042201,At Risk of Becoming Exclusive
6059042319,Stable/Advanced Exclusive
6059042331,Stable Moderate/Mixed Income
6059011503,Stable/Advanced Exclusive
6037134424,Stable/Advanced Exclusive
6037135203,Stable/Advanced Exclusive
6037236203,Low-Income/Susceptible to Displacement
6037239320,Early/Ongoing Gentrification
6037241002,Stable Moderate/Mixed Income
6037262501,Stable/Advanced Exclusive
6037264302,Stable/Advanced Exclusive
6037267501,Becoming Exclusive
6037269906,Advanced Gentrification
6037271100,Becoming Exclusive
6037272302,Advanced Gentrification
6037275101,Stable Moderate/Mixed Income
6059074702,At Risk of Becoming Exclusive
6059075301,At Risk of Becoming Exclusive
6059086305,Stable Moderate/Mixed Income
6059086702,Stable Moderate/Mixed Income
6059087505,Stable Moderate/Mixed Income
6059087902,Low-Income/Susceptible to Displacement
6059088401,Stable Moderate/Mixed Income
6059088502,Stable Moderate/Mixed Income
6059088801,Low-Income/Susceptible to Displacement
6059099202,At Risk of Becoming Exclusive
6059099225,Stable/Advanced Exclusive
6059099249,Advanced Gentrification
6037137402,Stable/Advanced Exclusive
6037291110,Early/Ongoing Gentrification
6073016810,Stable Moderate/Mixed Income
6073017019,At Risk of Becoming Exclusive
6037302503,Ongoing Displacement
6037310501,Stable Moderate/Mixed Income
6037311400,Stable Moderate/Mixed Income
6037400206,Stable/Advanced Exclusive
6037400403,At Risk of Becoming Exclusive
6037400603,Stable Moderate/Mixed Income
6037401312,Stable Moderate/Mixed Income
6037185202,Advanced Gentrification
6059052426,Stable/Advanced Exclusive
6059062604,Stable/Advanced Exclusive
6037103400,Stable Moderate/Mixed Income
6037106010,Stable Moderate/Mixed Income
6037106407,Low-Income/Susceptible to Displacement
6037106649,Stable Moderate/Mixed Income
6037111204,Stable/Advanced Exclusive
6037113421,Stable Moderate/Mixed Income
6037117408,Low-Income/Susceptible to Displacement
6073017601,Stable/Advanced Exclusive
6073018100,Stable Moderate/Mixed Income
6073018507,Stable Moderate/Mixed Income
6073018512,Low-Income/Susceptible to Displacement
6073018801,Stable Moderate/Mixed Income
6037530901,Ongoing Displacement
6037532101,Low-Income/Susceptible to Displacement
6037532700,Low-Income/Susceptible to Displacement
6037533603,Early/Ongoing Gentrification
6037533902,Early/Ongoing Gentrification
6037402405,Stable Moderate/Mixed Income
6037402902,At Risk of Becoming Exclusive
6037403317,Stable Moderate/Mixed Income
6037404803,Stable Moderate/Mixed Income
6037212204,Low-Income/Susceptible to Displacement
6037212620,Early/Ongoing Gentrification
6037214902,Stable Moderate/Mixed Income
6037217002,Becoming Exclusive
6037219902,Early/Ongoing Gentrification
6037221500,At Risk of Gentrification
6073019106,At Risk of Becoming Exclusive
6073019804,Stable/Advanced Exclusive
6059099417,Stable Moderate/Mixed Income
6037119340,Low-Income/Susceptible to Displacement
6037119700,Stable Moderate/Mixed Income
6037120106,Low-Income/Susceptible to Displacement
6037222500,Ongoing Displacement
6037226410,Low-Income/Susceptible to Displacement
6037227020,Ongoing Displacement
6037228800,Low-Income/Susceptible to Displacement
6037232400,Ongoing Displacement
6073020017,Low-Income/Susceptible to Displacement
6073020027,Stable/Advanced Exclusive
6059099602,Stable/Advanced Exclusive
6059110010,Stable/Advanced Exclusive
6059110110,Stable Moderate/Mixed Income
6059110607,Stable Moderate/Mixed Income
6037293306,Stable Moderate/Mixed Income
6059021912,Stable/Advanced Exclusive
6059032022,Stable Moderate/Mixed Income
6059032038,Stable/Advanced Exclusive
6037123206,Low-Income/Susceptible to Displacement
6037123700,Stable Moderate/Mixed Income
6037125320,Early/Ongoing Gentrification
6037128601,Low-Income/Susceptible to Displacement
6037296401,Stable Moderate/Mixed Income
6037300600,Stable Moderate/Mixed Income
6037301300,Stable/Advanced Exclusive
6037406102,Low-Income/Susceptible to Displacement
6037406901,Becoming Exclusive
6037408141,Stable Moderate/Mixed Income
6037408212,Stable Moderate/Mixed Income
6037408402,Stable Moderate/Mixed Income
6037408627,At Risk of Becoming Exclusive
6037430003,Stable/Advanced Exclusive
6037431200,Stable Moderate/Mixed Income
6037432101,Stable Moderate/Mixed Income
6037433901,Low-Income/Susceptible to Displacement
6059099905,Stable Moderate/Mixed Income
6059110008,Stable/Advanced Exclusive
6073017048,Stable Moderate/Mixed Income
6073017109,Stable/Advanced Exclusive
6059110117,At Risk of Becoming Exclusive
6037276604,Stable Moderate/Mixed Income
6037293302,At Risk of Becoming Exclusive
6037294421,Low-Income/Susceptible to Displacement
6073013311,Stable/Advanced Exclusive
6073013605,At Risk of Becoming Exclusive
6037219800,Low-Income/Susceptible to Displacement
6037221220,Early/Ongoing Gentrification
6059001103,Stable Moderate/Mixed Income
6059001708,At Risk of Becoming Exclusive
6059011402,Stable/Advanced Exclusive
6059011712,Stable Moderate/Mixed Income
6037131300,Stable Moderate/Mixed Income
6037134302,At Risk of Becoming Exclusive
6073012900,Stable Moderate/Mixed Income
6073013203,Low-Income/Susceptible to Displacement
6073013301,At Risk of Becoming Exclusive
6059062648,Low-Income/Susceptible to Displacement
6073014700,Becoming Exclusive
6073015403,Stable/Advanced Exclusive
6073016502,Low-Income/Susceptible to Displacement
6073016613,Becoming Exclusive
6059062800,Stable/Advanced Exclusive
6059063301,Becoming Exclusive
6059063907,Stable/Advanced Exclusive
6059062637,Stable/Advanced Exclusive
6037600704,At Risk of Becoming Exclusive
6037601802,Ongoing Displacement
6037920115,Stable/Advanced Exclusive
6037920329,At Risk of Becoming Exclusive
6037980013,Unavailable or Unreliable Data
6037980024,Unavailable or Unreliable Data
6037191902,Becoming Exclusive
6073009706,Stable Moderate/Mixed Income
6037431900,Low-Income/Susceptible to Displacement
6037432602,Advanced Gentrification
6037434003,Early/Ongoing Gentrification
6059001503,Stable Moderate/Mixed Income
6059011403,At Risk of Becoming Exclusive
6037920013,Stable/Advanced Exclusive
6037403405,Stable/Advanced Exclusive
6037920326,Stable/Advanced Exclusive
6037533402,Early/Ongoing Gentrification
6037293202,Low-Income/Susceptible to Displacement
6037533804,Early/Ongoing Gentrification
6037535802,Low-Income/Susceptible to Displacement
6037540101,Stable Moderate/Mixed Income
6037541604,Low-Income/Susceptible to Displacement
6037542401,Low-Income/Susceptible to Displacement
6037543306,At Risk of Becoming Exclusive
6073019208,Stable Moderate/Mixed Income
6073021204,Stable/Advanced Exclusive
6073019503,Advanced Gentrification
6073019903,At Risk of Becoming Exclusive
6073020020,Stable/Advanced Exclusive
6073020211,Low-Income/Susceptible to Displacement
6073020403,At Risk of Becoming Exclusive
6037670413,Stable/Advanced Exclusive
6037700400,Becoming Exclusive
6037701702,At Risk of Becoming Exclusive
6037267100,Stable/Advanced Exclusive
6037272100,Stable Moderate/Mixed Income
6037273600,Stable/Advanced Exclusive
6037275311,Becoming Exclusive
6073020805,Advanced Gentrification
6059011714,Unavailable or Unreliable Data
6073008333,Stable/Advanced Exclusive
6073008346,Stable/Advanced Exclusive
6073008513,Stable/Advanced Exclusive
6073009103,Stable Moderate/Mixed Income
6073009505,Stable/Advanced Exclusive
6037407200,Stable Moderate/Mixed Income
6037408137,Stable Moderate/Mixed Income
6037408723,Becoming Exclusive
6037430501,At Risk of Becoming Exclusive
6037553400,Stable Moderate/Mixed Income
6073015602,Stable/Advanced Exclusive
6037573002,Ongoing Displacement
6037573601,Stable/Advanced Exclusive
6037574601,High Student Population
6059110003,Stable Moderate/Mixed Income
6059110202,Stable Moderate/Mixed Income
6037195400,Stable Moderate/Mixed Income
6037199120,Low-Income/Susceptible to Displacement
6073013410,Stable/Advanced Exclusive
6073013505,At Risk of Becoming Exclusive
6037600911,Stable Moderate/Mixed Income
6037102105,Low-Income/Susceptible to Displacement
6037576001,At Risk of Becoming Exclusive
6037576700,Stable Moderate/Mixed Income
6037600304,Low-Income/Susceptible to Displacement
6037601001,Low-Income/Susceptible to Displacement
6037501503,At Risk of Becoming Exclusive
6073010109,At Risk of Becoming Exclusive
6073010601,Stable/Advanced Exclusive
6073013307,Stable Moderate/Mixed Income
6037550902,Advanced Gentrification
6037551502,Stable Moderate/Mixed Income
6037231600,Early/Ongoing Gentrification
6059075606,Stable/Advanced Exclusive
6059076103,At Risk of Becoming Exclusive
6059086306,At Risk of Becoming Exclusive
6059087101,At Risk of Becoming Exclusive
6037209810,At Risk of Gentrification
6037553901,At Risk of Becoming Exclusive
6037570202,At Risk of Becoming Exclusive
6037570702,Stable Moderate/Mixed Income
6037910709,At Risk of Becoming Exclusive
6037910808,Stable/Advanced Exclusive
6037920015,Stable/Advanced Exclusive
6059088104,At Risk of Becoming Exclusive
6059089107,Advanced Gentrification
6037403406,Stable Moderate/Mixed Income
6037115404,Stable Moderate/Mixed Income
6059074103,Stable Moderate/Mixed Income
6037920032,Stable/Advanced Exclusive
6037920043,Stable/Advanced Exclusive
6037980014,Unavailable or Unreliable Data
6059099232,Stable/Advanced Exclusive
6059099306,At Risk of Becoming Exclusive
6059099407,At Risk of Becoming Exclusive
6059099504,Stable/Advanced Exclusive
6073013903,At Risk of Becoming Exclusive
6073015100,At Risk of Becoming Exclusive
6037234300,Low-Income/Susceptible to Displacement
6037217200,Stable Moderate/Mixed Income
6037219300,Low-Income/Susceptible to Displacement
6037222100,Early/Ongoing Gentrification
6037226001,Ongoing Displacement
6037228420,At Risk of Gentrification
6037209104,Early/Ongoing Gentrification
6037532303,Low-Income/Susceptible to Displacement
6037553802,Low-Income/Susceptible to Displacement
6037262604,Stable/Advanced Exclusive
6037267901,Stable/Advanced Exclusive
6037269000,Stable/Advanced Exclusive
6037270200,Stable Moderate/Mixed Income
6037271801,Stable Moderate/Mixed Income
6037237101,Low-Income/Susceptible to Displacement
6037240401,Low-Income/Susceptible to Displacement
6037242200,Low-Income/Susceptible to Displacement
6037273902,Stable/Advanced Exclusive
6037293301,Stable Moderate/Mixed Income
6037297601,Low-Income/Susceptible to Displacement
6037301100,At Risk of Becoming Exclusive
6073009602,Becoming Exclusive
6073013306,At Risk of Becoming Exclusive
6037401602,Stable Moderate/Mixed Income
6037402303,Low-Income/Susceptible to Displacement
6037403303,Stable Moderate/Mixed Income
6037900201,Low-Income/Susceptible to Displacement
6037901205,At Risk of Becoming Exclusive
6037910714,Stable Moderate/Mixed Income
6037302102,Stable Moderate/Mixed Income
6037311802,Stable Moderate/Mixed Income
6037320300,Low-Income/Susceptible to Displacement
6037400402,At Risk of Becoming Exclusive
6037295103,Stable/Advanced Exclusive
6037300301,Stable/Advanced Exclusive
6037301000,At Risk of Becoming Exclusive
6037301601,Low-Income/Susceptible to Displacement
6037530400,Early/Ongoing Gentrification
6059062620,Stable/Advanced Exclusive
6059062646,Ongoing Displacement
6059063010,Stable Moderate/Mixed Income
6059063601,Stable/Advanced Exclusive
6059074405,Low-Income/Susceptible to Displacement
6059075100,Low-Income/Susceptible to Displacement
6059075815,Stable Moderate/Mixed Income
6059086303,At Risk of Becoming Exclusive
6059086902,Stable Moderate/Mixed Income
6059088105,Stable Moderate/Mixed Income
6037310201,Stable Moderate/Mixed Income
6037401201,Stable Moderate/Mixed Income
6037401704,Early/Ongoing Gentrification
6073016606,Stable/Advanced Exclusive
6037600502,At Risk of Becoming Exclusive
6037601501,Low-Income/Susceptible to Displacement
6037602200,Advanced Gentrification
6037621001,Stable/Advanced Exclusive
6037650300,At Risk of Becoming Exclusive
6037670405,Stable/Advanced Exclusive
6059011707,Stable Moderate/Mixed Income
6059021816,Stable/Advanced Exclusive
6059021826,At Risk of Becoming Exclusive
6059032013,Stable/Advanced Exclusive
6059052517,Stable/Advanced Exclusive
6059063007,Stable/Advanced Exclusive
6073016902,Stable Moderate/Mixed Income
6037700600,Stable/Advanced Exclusive
6037603102,At Risk of Becoming Exclusive
6037604002,Stable Moderate/Mixed Income
6037703200,Stable/Advanced Exclusive
6037800327,Stable/Advanced Exclusive
6059074109,At Risk of Becoming Exclusive
6037119310,Low-Income/Susceptible to Displacement
6037800410,High Student Population
6073017029,Stable/Advanced Exclusive
6073017050,At Risk of Becoming Exclusive
6073017108,Stable/Advanced Exclusive
6073017701,Becoming Exclusive
6073018610,Stable Moderate/Mixed Income
6059099603,At Risk of Becoming Exclusive
6059001301,At Risk of Becoming Exclusive
6073019101,Stable Moderate/Mixed Income
6037503902,Stable/Advanced Exclusive
6037405800,Stable Moderate/Mixed Income
6037501803,Low-Income/Susceptible to Displacement
6037502402,At Risk of Becoming Exclusive
6037137501,Stable Moderate/Mixed Income
6037141201,Stable Moderate/Mixed Income
6037134002,Low-Income/Susceptible to Displacement
6037134904,Low-Income/Susceptible to Displacement
6037430400,Stable/Advanced Exclusive
6037271200,Stable Moderate/Mixed Income
6037296500,Low-Income/Susceptible to Displacement
6037402403,High Student Population
6059001705,Stable Moderate/Mixed Income
6059021821,At Risk of Becoming Exclusive
6059042113,At Risk of Becoming Exclusive
6059063101,Stable Moderate/Mixed Income
6059075702,Stable/Advanced Exclusive
6037530203,Low-Income/Susceptible to Displacement
6037530902,At Risk of Gentrification
6037503103,Stable Moderate/Mixed Income
6037532302,Low-Income/Susceptible to Displacement
6059110401,Becoming Exclusive
6037620702,Stable/Advanced Exclusive
6059011102,Stable Moderate/Mixed Income
6037143100,Stable/Advanced Exclusive
6037113211,Stable/Advanced Exclusive
6059110114,Stable/Advanced Exclusive
6059099310,At Risk of Becoming Exclusive
6059032040,Stable/Advanced Exclusive
6059032056,Stable/Advanced Exclusive
6073019001,At Risk of Becoming Exclusive
6037576601,Stable Moderate/Mixed Income
6073008328,Stable/Advanced Exclusive
6037621104,Stable/Advanced Exclusive
6037113101,Stable/Advanced Exclusive
6073013503,At Risk of Becoming Exclusive
6073017020,Stable/Advanced Exclusive
6073018612,At Risk of Becoming Exclusive
6037231800,Low-Income/Susceptible to Displacement
6037234000,Stable Moderate/Mixed Income
6037236000,Stable Moderate/Mixed Income
6037238200,Low-Income/Susceptible to Displacement
6037239502,Low-Income/Susceptible to Displacement
6037241300,Low-Income/Susceptible to Displacement
6037262601,Stable/Advanced Exclusive
6037402102,Stable Moderate/Mixed Income
6037402904,Stable Moderate/Mixed Income
6037403320,Stable/Advanced Exclusive
6037554801,Stable Moderate/Mixed Income
6037572800,Unavailable or Unreliable Data
6037577300,At Risk of Becoming Exclusive
6037462400,Stable Moderate/Mixed Income
6037482600,Stable Moderate/Mixed Income
6059042320,At Risk of Becoming Exclusive
6037102104,Stable Moderate/Mixed Income
6037197410,Advanced Gentrification
6037203200,Low-Income/Susceptible to Displacement
6037204110,Ongoing Displacement
6059062622,Low-Income/Susceptible to Displacement
6059062634,Stable/Advanced Exclusive
6037207302,Early/Ongoing Gentrification
6037139702,Stable/Advanced Exclusive
6037201200,Low-Income/Susceptible to Displacement
6037203500,Early/Ongoing Gentrification
6037221401,At Risk of Gentrification
6037226420,Early/Ongoing Gentrification
6037408303,At Risk of Becoming Exclusive
6037480901,Advanced Gentrification
6037501504,Low-Income/Susceptible to Displacement
6037207301,Early/Ongoing Gentrification
6037208610,Early/Ongoing Gentrification
6037211922,Early/Ongoing Gentrification
6037212702,Advanced Gentrification
6037461700,Stable/Advanced Exclusive
6037137401,Stable/Advanced Exclusive
6059074111,Stable Moderate/Mixed Income
6059075002,Low-Income/Susceptible to Displacement
6037602302,Stable/Advanced Exclusive
6037101300,Stable Moderate/Mixed Income
6059062645,Stable/Advanced Exclusive
6059074200,At Risk of Becoming Exclusive
6037113303,At Risk of Becoming Exclusive
6037117301,Stable/Advanced Exclusive
6037119201,Stable Moderate/Mixed Income
6037121900,Ongoing Displacement
6037123602,Stable Moderate/Mixed Income
6059021918,Stable/Advanced Exclusive
6059032034,Stable/Advanced Exclusive
6059032044,Stable/Advanced Exclusive
6037125401,Stable Moderate/Mixed Income
6037127804,Early/Ongoing Gentrification
6037131200,Stable Moderate/Mixed Income
6037132102,Low-Income/Susceptible to Displacement
6037134520,Advanced Gentrification
6037135113,Becoming Exclusive
6037137502,Stable/Advanced Exclusive
6059032055,Stable Moderate/Mixed Income
6037141500,Stable/Advanced Exclusive
6037800101,Stable/Advanced Exclusive
6037900900,At Risk of Becoming Exclusive
6037901210,Stable Moderate/Mixed Income
6037500404,Stable Moderate/Mixed Income
6037501600,At Risk of Becoming Exclusive
6037670324,Stable/Advanced Exclusive
6037800406,Stable/Advanced Exclusive
6037191000,Early/Ongoing Gentrification
6037191620,Early/Ongoing Gentrification
6037192410,Advanced Gentrification
6037195720,Early/Ongoing Gentrification
6037197600,Advanced Gentrification
6037201110,Stable Moderate/Mixed Income
6037203300,Low-Income/Susceptible to Displacement
6037204300,At Risk of Gentrification
6037204700,At Risk of Becoming Exclusive
6037206200,Early/Ongoing Gentrification
6037208720,At Risk of Gentrification
6037139302,Low-Income/Susceptible to Displacement
6037139402,Becoming Exclusive
6037601302,Low-Income/Susceptible to Displacement
6037603200,Stable Moderate/Mixed Income
6037603802,Stable Moderate/Mixed Income
6037620303,Stable/Advanced Exclusive
6037620800,Stable/Advanced Exclusive
6037650602,At Risk of Becoming Exclusive
6037463500,Stable Moderate/Mixed Income
6037480011,Stable Moderate/Mixed Income
6037480500,Stable/Advanced Exclusive
6037139701,Stable/Advanced Exclusive
6037139802,Stable/Advanced Exclusive
6037651102,Stable Moderate/Mixed Income
6037181400,Stable Moderate/Mixed Income
6037183402,Stable Moderate/Mixed Income
6037186302,Stable Moderate/Mixed Income
6037189701,Stable Moderate/Mixed Income
6037192300,Stable/Advanced Exclusive
6037183104,Advanced Gentrification
6037183620,Advanced Gentrification
6037460800,Stable/Advanced Exclusive
6037187200,Advanced Gentrification
6037189500,Low-Income/Susceptible to Displacement
6037405900,At Risk of Becoming Exclusive
6037408134,At Risk of Becoming Exclusive
6037408401,Stable Moderate/Mixed Income
6037408625,Stable/Advanced Exclusive
6037408703,Stable/Advanced Exclusive
6037431600,Stable/Advanced Exclusive
6037433601,Stable Moderate/Mixed Income
6037460700,Stable/Advanced Exclusive
6037500202,Stable/Advanced Exclusive
6037502700,At Risk of Becoming Exclusive
6037530006,At Risk of Becoming Exclusive
6037531000,Low-Income/Susceptible to Displacement
6037531902,At Risk of Becoming Exclusive
6037533702,Low-Income/Susceptible to Displacement
6037534203,Early/Ongoing Gentrification
6037535002,Low-Income/Susceptible to Displacement
6037535803,Low-Income/Susceptible to Displacement
6037463601,Becoming Exclusive
6037540501,Advanced Gentrification
6059001903,Stable Moderate/Mixed Income
6037920012,At Risk of Becoming Exclusive
6037920118,Stable/Advanced Exclusive
6037920338,Stable/Advanced Exclusive
6059042311,Stable/Advanced Exclusive
6059052421,Stable/Advanced Exclusive
6059052519,Stable/Advanced Exclusive
6037980015,Low-Income/Susceptible to Displacement
6059099509,Ongoing Displacement
6059110102,At Risk of Becoming Exclusive
6037408631,Stable Moderate/Mixed Income
6037433307,Early/Ongoing Gentrification
6037480600,Stable Moderate/Mixed Income
6059110304,Stable Moderate/Mixed Income
6037670201,Stable/Advanced Exclusive
6037480302,Advanced Gentrification
6037481606,Low-Income/Susceptible to Displacement
6037482001,Stable Moderate/Mixed Income
6037482301,Low-Income/Susceptible to Displacement
6037543000,Stable Moderate/Mixed Income
6037550602,Becoming Exclusive
6037553502,Advanced Gentrification
6037554301,Stable Moderate/Mixed Income
6059099240,At Risk of Becoming Exclusive
6037135102,Stable/Advanced Exclusive
6037554600,At Risk of Becoming Exclusive
6037555002,At Risk of Becoming Exclusive
6037570403,Low-Income/Susceptible to Displacement
6037572400,Becoming Exclusive
6037573902,Stable/Advanced Exclusive
6059088302,At Risk of Becoming Exclusive
6059088903,Stable Moderate/Mixed Income
6059099307,Stable Moderate/Mixed Income
6037122121,Low-Income/Susceptible to Displacement
6073003204,Stable Moderate/Mixed Income
6073005400,At Risk of Becoming Exclusive
6073006000,Becoming Exclusive
6073007002,Stable/Advanced Exclusive
6073008331,Stable/Advanced Exclusive
6073008350,At Risk of Becoming Exclusive
6073019103,Stable/Advanced Exclusive
6073019601,At Risk of Becoming Exclusive
6073014102,Stable Moderate/Mixed Income
6073015000,Stable Moderate/Mixed Income
6073017056,Stable/Advanced Exclusive
6073016609,Stable Moderate/Mixed Income
6073017041,Stable/Advanced Exclusive
6073017604,Stable Moderate/Mixed Income
6073018200,Early/Ongoing Gentrification
6073018510,Advanced Gentrification
6073020014,Stable/Advanced Exclusive
6073020401,Stable/Advanced Exclusive
6073022000,Low-Income/Susceptible to Displacement
6073018608,Advanced Gentrification
6037543304,At Risk of Becoming Exclusive
6073009504,Stable/Advanced Exclusive
6037800324,Stable/Advanced Exclusive
6037189800,Stable Moderate/Mixed Income
6037265303,High Student Population
6037276601,Stable/Advanced Exclusive
6037310400,Stable Moderate/Mixed Income
6037234800,Stable Moderate/Mixed Income
6037242700,Ongoing Displacement
6037269700,Becoming Exclusive
6037194200,Stable/Advanced Exclusive
6073002502,Stable Moderate/Mixed Income
6073008306,Stable/Advanced Exclusive
6037219020,Advanced Gentrification
6037235201,Low-Income/Susceptible to Displacement
6073008504,At Risk of Becoming Exclusive
6073009502,At Risk of Becoming Exclusive
6073010004,Stable Moderate/Mixed Income
6073010200,Stable Moderate/Mixed Income
6073012401,Low-Income/Susceptible to Displacement
6037920102,At Risk of Becoming Exclusive
6073002902,Low-Income/Susceptible to Displacement
6037541300,Low-Income/Susceptible to Displacement
6073002801,High Student Population
6037189902,Stable Moderate/Mixed Income
6037920035,Stable Moderate/Mixed Income
6037980025,Unavailable or Unreliable Data
6037124600,Stable Moderate/Mixed Income
6037102107,Stable Moderate/Mixed Income
6037106405,Stable Moderate/Mixed Income
6037101122,Stable/Advanced Exclusive
6037117202,Advanced Gentrification
6037131020,Stable Moderate/Mixed Income
6073015704,Low-Income/Susceptible to Displacement
6073006100,At Risk of Becoming Exclusive
6073008355,Stable/Advanced Exclusive
6037218702,Low-Income/Susceptible to Displacement
6037221710,Early/Ongoing Gentrification
6037124203,Early/Ongoing Gentrification
6037228410,Early/Ongoing Gentrification
6037195600,Advanced Gentrification
6037670406,Stable/Advanced Exclusive
6037211704,Early/Ongoing Gentrification
6037212203,Advanced Gentrification
6037920041,At Risk of Becoming Exclusive
6037602404,Low-Income/Susceptible to Displacement
6037183810,Early/Ongoing Gentrification
6037187101,Advanced Gentrification
6037191120,Early/Ongoing Gentrification
6037192001,Becoming Exclusive
6037212800,Low-Income/Susceptible to Displacement
6037215101,Stable Moderate/Mixed Income
6037217001,Stable Moderate/Mixed Income
6037220000,Low-Income/Susceptible to Displacement
6073001400,Becoming Exclusive
6073002703,At Risk of Becoming Exclusive
6073002903,Stable Moderate/Mixed Income
6073003108,Stable Moderate/Mixed Income
6073003209,At Risk of Becoming Exclusive
6073004100,Ongoing Displacement
6073008003,Stable Moderate/Mixed Income
6037552400,At Risk of Becoming Exclusive
6037262301,Stable/Advanced Exclusive
6037500600,Becoming Exclusive
6037201602,Stable Moderate/Mixed Income
6037190301,Ongoing Displacement
6073013314,Unavailable or Unreliable Data
6037920114,Stable/Advanced Exclusive
6059042111,Stable/Advanced Exclusive
6059042328,Stable/Advanced Exclusive
6059052404,Stable/Advanced Exclusive
6059052427,Stable/Advanced Exclusive
6037108103,Stable/Advanced Exclusive
6037111301,Stable Moderate/Mixed Income
6037117302,At Risk of Becoming Exclusive
6037119900,Stable Moderate/Mixed Income
6037121101,Early/Ongoing Gentrification
6059099224,At Risk of Becoming Exclusive
6037541400,Low-Income/Susceptible to Displacement
6037433200,Low-Income/Susceptible to Displacement
6037269800,Stable Moderate/Mixed Income
6037541606,Low-Income/Susceptible to Displacement
6073009000,Stable Moderate/Mixed Income
6037123601,Low-Income/Susceptible to Displacement
6037127604,Low-Income/Susceptible to Displacement
6037128220,Early/Ongoing Gentrification
6037103300,Stable/Advanced Exclusive
6037107020,At Risk of Becoming Exclusive
6037104821,Advanced Gentrification
6037406602,At Risk of Becoming Exclusive
6037540700,Low-Income/Susceptible to Displacement
6073020023,Stable Moderate/Mixed Income
6073021900,At Risk of Gentrification
6037554514,At Risk of Becoming Exclusive
6037601002,Low-Income/Susceptible to Displacement
6037900501,Low-Income/Susceptible to Displacement
6037920029,At Risk of Becoming Exclusive
6037542000,Low-Income/Susceptible to Displacement
6037124400,At Risk of Becoming Exclusive
